OBJECTID,sug,nashir,gil,koter,status,sivug,water,hibur,X,Y,X_google,Y_google
8794,,,,,,,,,178340.449,571861.444,34.77285698,31.23758666
8795,,,,,,,,,178345.121,571854.028,34.77290633,31.23751994
8796,,,,,,,,,178312.2,571852.471,34.77256084,31.23750474
8797,,,,,,,,,178304.753,571845.658,34.77248295,31.23744303
8798,,,,,,,,,178305.001,571841.794,34.77248571,31.23740819
8799,,,,,,,,,178307.294,571843.912,34.77250969,31.23742737
8800,,,,,,,,,178334.632,571794.294,34.77279868,31.23698083
8801,,,,,,,,,178347.303,571805.452,34.77293122,31.23708191
8802,,,,,,,,,178372.907,571789.931,34.77320061,31.23694283
8803,,,,,,,,,178375.165,571783.846,34.77322456,31.23688803
8804,,,,,,,,,178382.338,571782.078,34.77329992,31.23687234
8805,,,,,,,,,178391.46,571780.062,34.77339575,31.23685448
8806,,,,,,,,,178389.53,571772.826,34.77337579,31.23678915
8807,,,,,,,,,178387.186,571765.458,34.77335149,31.23672261
8808,,,,,,,,,178385.039,571757.279,34.77332929,31.23664877
8809,,,,,,,,,178382.897,571749.51,34.77330712,31.23657863
8810,,,,,,,,,178390.861,571743.568,34.77339096,31.23652532
8811,,,,,,,,,178392.594,571751.722,34.77340881,31.23659892
8812,,,,,,,,,178394.523,571758.858,34.77342877,31.23666335
8813,,,,,,,,,178396.052,571767.098,34.77344448,31.23673772
8814,,,,,,,,,178398.398,571774.775,34.77346879,31.23680704
8815,,,,,,,,,178497.878,571977.278,34.7745047,31.23863689
8816,,,,,,,,,178463.646,571935.04,34.7741471,31.23825475
8817,,,,,,,,,178393.964,571903.308,34.77341699,31.23796611
8818,,,,,,,,,178394.275,571912.003,34.77341989,31.23804454
8819,,,,,,,,,178394.484,571920.691,34.77342173,31.2381229
8820,,,,,,,,,178400.241,571930.725,34.77348175,31.2382136
8821,,,,,,,,,178407.728,571937.301,34.77356007,31.23827317
8822,,,,,,,,,178431.959,571957.607,34.77381358,31.23845716
8823,,,,,,,,,178438.642,571964.516,34.77388344,31.23851971
8824,,,,,,,,,178403.725,571889.696,34.77352,31.23784369
8825,,,,,,,,,178422.965,571981.503,34.77371819,31.23867236
8826,,,,,,,,,178430.326,571987.921,34.7737952,31.23873051
8827,,,,,,,,,178440.166,571996.577,34.77389813,31.23880892
8828,,,,,,,,,178079.973,571665.716,34.77013099,31.2358122
8829,,,,,,,,,178075.808,571662.264,34.77008742,31.23578092
8830,,,,,,,,,178071.013,571657.888,34.77003727,31.23574128
8831,,,,,,,,,178059.152,571647.401,34.76991321,31.23564628
8832,,,,,,,,,178049.375,571639.115,34.76981093,31.2355712
8833,,,,,,,,,178048.537,571638.028,34.76980218,31.23556137
8834,,,,,,,,,178037.914,571628.343,34.76969107,31.23547364
8835,,,,,,,,,178032.505,571623.853,34.76963449,31.23543296
8836,,,,,,,,,178027.518,571620.114,34.7695823,31.23539906
8837,,,,,,,,,178369.4866,571921.0567,34.77315933,31.23812532
8838,,,,,,,,,178064.4343,571688.1916,34.76996697,31.23601435
8839,,,,,,,,,178060.5367,571666.1252,34.76992697,31.2358152
8840,,,,,,,,,178226.6501,571843.9209,34.77166322,31.23742461
8841,,,,,,,,,178003.076,571772.304,34.76931946,31.23677078
8842,,,,,,,,,178002.789,571798.144,34.76931538,31.23700382
8843,,,,,,,,,178493.616,572347.515,34.77444484,31.24197588
8844,,,,,,,,,178066.05,572296.822,34.76995881,31.2415036
8845,,,,,,,,,178071.007,572297.368,34.77001082,31.2415087
8846,,,,,,,,,178077.203,572298.205,34.77007582,31.24151646
8847,,,,,,,,,178086.272,572299.57,34.77017096,31.2415291
8848,,,,,,,,,178099.435,572300.76,34.77030908,31.2415403
8849,,,,,,,,,178107.263,572300.678,34.77039125,31.24153983
8850,,,,,,,,,178125.797,572302.565,34.77058573,31.24155751
8851,,,,,,,,,178142.263,572304.721,34.77075848,31.24157754
8852,,,,,,,,,178292.781,572296.089,34.7723388,31.241505
8853,,,,,,,,,178172.0727,571964.7704,34.77108538,31.23851261
8854,,,,,,,,,178167.9794,571967.1826,34.77104232,31.23853422
8855,,,,,,,,,178439.1852,571739.4714,34.77389835,31.23649007
8856,,,,,,,,,178488.41,571745.349,34.77441479,31.23654481
8857,,,,,,,,,178260.024,571857.783,34.77201296,31.2375508
8858,,,,,,,,,178268.645,571920.598,34.77210087,31.23811763
8859,,,,,,,,,178271.993,571917.227,34.77213615,31.23808735
8860,,,,,,,,,178273.511,571915.091,34.77215217,31.23806814
8861,,,,,,,,,178276.451,571912.054,34.77218316,31.23804085
8862,,,,,,,,,178279.996,571908.029,34.77222053,31.23800467
8863,,,,,,,,,178283.645,571904.114,34.77225899,31.23796949
8864,,,,,,,,,178237.44,571887.207,34.7717747,31.23781538
8865,,,,,,,,,178240.979,571882.609,34.77181203,31.23777404
8866,,,,,,,,,178243.926,571887.296,34.77184278,31.23781641
8867,,,,,,,,,178248.642,571881.866,34.7718925,31.23776761
8868,,,,,,,,,178254.855,571878.368,34.77195786,31.23773628
8869,,,,,,,,,178253.083,571876.751,34.77193932,31.23772163
8870,,,,,,,,,178253.836,571879.121,34.77194713,31.23774303
8871,,,,,,,,,178251.775,571878.875,34.77192551,31.23774074
8872,,,,,,,,,178250.113,571877.782,34.77190811,31.23773082
8873,,,,,,,,,178250.816,571876.543,34.77191554,31.23771967
8874,,,,,,,,,178248.236,571876.003,34.77188848,31.23771471
8875,,,,,,,,,178249.461,571875.264,34.77190137,31.23770809
8876,,,,,,,,,178250.268,571874.032,34.77190989,31.23769701
8877,,,,,,,,,178262.387,571880.396,34.77203683,31.23775483
8878,,,,,,,,,178256.246,571875.08,34.77197259,31.23770667
8879,,,,,,,,,178255.207,571874.339,34.77196172,31.23769995
8880,,,,,,,,,178253.437,571872.723,34.77194321,31.23768531
8881,,,,,,,,,178253.82,571868.875,34.77194738,31.23765062
8882,,,,,,,,,178257.077,571866.008,34.77198169,31.23762488
8883,,,,,,,,,178295.71,571878.341,34.77238669,31.23773747
8884,,,,,,,,,178293.523,571876.847,34.7723638,31.23772392
8885,,,,,,,,,178304.038,571876.578,34.77247418,31.23772187
8886,,,,,,,,,178316.986,571888.056,34.77260961,31.23782584
8887,,,,,,,,,178310.469,571882.223,34.77254145,31.23777301
8888,,,,,,,,,178327.394,571897.143,34.77271849,31.23790816
8889,,,,,,,,,178333.228,571908.55,34.77277926,31.23801125
8890,,,,,,,,,178328.621,571903.582,34.7727311,31.23796628
8891,,,,,,,,,178341.213,571912.528,34.77286291,31.23804741
8892,,,,,,,,,178303.055,571931.588,34.7724616,31.23821796
8893,,,,,,,,,178170.997,571878.145,34.77107766,31.2377313
8894,,,,,,,,,178173.078,571880.241,34.77109941,31.23775028
8895,,,,,,,,,178175.367,571882.453,34.77112335,31.23777031
8896,,,,,,,,,178169.656,571884.624,34.77106331,31.23778969
8897,,,,,,,,,178168.516,571899.869,34.77105072,31.23792714
8898,,,,,,,,,178119.308,571856.235,34.77053601,31.23753187
8899,,,,,,,,,178134.921,571900.264,34.77069808,31.23792951
8900,,,,,,,,,178136.568,571887.121,34.7707159,31.23781104
8901,,,,,,,,,178209.377,571793.54,34.77148399,31.23696961
8902,,,,,,,,,178216.884,571799.939,34.77156252,31.23702759
8903,,,,,,,,,178224.394,571806.647,34.77164107,31.23708836
8904,,,,,,,,,178194.424,571780.534,34.77132757,31.23685179
8905,,,,,,,,,178179.416,571767.437,34.77117058,31.23673313
8906,,,,,,,,,178017.121,571774.818,34.76946678,31.23679395
8907,,,,,,,,,178021.302,571769.58,34.76951088,31.23674686
8908,,,,,,,,,178025.3,571763.907,34.76955308,31.23669584
8909,,,,,,,,,178059.912,571726.869,34.7699179,31.23636302
8910,,,,,,,,,178064.343,571722.038,34.76996461,31.23631961
8911,,,,,,,,,178015.074,571756.325,34.76944605,31.23662709
8912,,,,,,,,,178021.49,571748.669,34.76951371,31.23655827
8913,,,,,,,,,178027.496,571740.777,34.76957708,31.23648731
8914,,,,,,,,,178033.914,571733.015,34.76964477,31.23641753
8915,,,,,,,,,178039.72,571725.208,34.76970603,31.23634733
8916,,,,,,,,,178044.906,571716.947,34.76976081,31.236273
8917,,,,,,,,,178051.729,571708.488,34.76983277,31.23619696
8918,,,,,,,,,178051.982,571660.732,34.7698374,31.23576626
8919,,,,,,,,,178061.42,571674.426,34.7699359,31.2358901
8920,,,,,,,,,178056.657,571696.73,34.76988498,31.23609109
8921,,,,,,,,,178051.687,571693.275,34.76983296,31.23605975
8922,,,,,,,,,179153.381,571524.196,34.78140342,31.2345734
8923,,,,,,,,,179152.172,571531.208,34.78139045,31.23463659
8924,,,,,,,,,179159.654,571543.312,34.7814685,31.23474602
8925,,,,,,,,,179160.764,571549.477,34.7814799,31.23480166
8926,,,,,,,,,179152.515,571547.564,34.78139339,31.23478412
8927,,,,,,,,,177750.277,571513.81,34.76667675,31.23443044
8928,,,,,,,,,177746.597,571523.36,34.76663772,31.23451644
8929,,,,,,,,,177742.303,571532.864,34.76659226,31.234602
8930,,,,,,,,,177737.462,571545.316,34.76654093,31.23471413
8931,,,,,,,,,177734.489,571555.139,34.76650932,31.23480262
8932,,,,,,,,,177731.228,571564.795,34.76647469,31.23488959
8933,,,,,,,,,177728.595,571575.004,34.76644662,31.23498157
8934,,,,,,,,,177725.54,571584.667,34.76641416,31.23506861
8935,,,,,,,,,177723.514,571594.601,34.76639248,31.23515813
8936,,,,,,,,,177717.073,571581.653,34.76632541,31.23504112
8937,,,,,,,,,177718.363,571575.362,34.76633921,31.23498443
8938,,,,,,,,,177720.077,571569.716,34.76635744,31.23493357
8939,,,,,,,,,177725.163,571553.853,34.76641148,31.23479069
8940,,,,,,,,,177729.003,571542.575,34.76645226,31.23468911
8941,,,,,,,,,177735.401,571526.62,34.76652007,31.23454544
8942,,,,,,,,,177737.96,571520.865,34.76654717,31.23449363
8943,,,,,,,,,177739.69,571515.825,34.76656554,31.23444823
8944,,,,,,,,,177746.878,571498.357,34.76664171,31.23429095
8945,,,,,,,,,177749.206,571492.527,34.76666639,31.23423845
8946,,,,,,,,,177994.895,571593.794,34.76924097,31.23516052
8947,,,,,,,,,177989.708,571590.35,34.76918667,31.23512928
8948,,,,,,,,,177984.938,571587.346,34.76913672,31.23510202
8949,,,,,,,,,177971.027,571575.1,34.76899122,31.23499108
8950,,,,,,,,,177965.214,571570.996,34.76893037,31.23495386
8951,,,,,,,,,177959.204,571567.392,34.76886744,31.23492114
8952,,,,,,,,,177946.968,571559.656,34.76873933,31.23485093
8953,,,,,,,,,177941.974,571555.606,34.76868708,31.23481423
8954,,,,,,,,,177934.714,571551.092,34.76861107,31.23477326
8955,,,,,,,,,177920.203,571542.579,34.76845911,31.23469596
8956,,,,,,,,,177909.629,571536.395,34.76834838,31.23463981
8957,,,,,,,,,177857.2,571523.895,34.7677986,31.23452521
8958,,,,,,,,,177846.899,571519.124,34.76769068,31.23448181
8959,,,,,,,,,177836.962,571514.527,34.76758657,31.23444
8960,,,,,,,,,177827.037,571510.55,34.76748256,31.23440378
8961,,,,,,,,,177811.308,571503.598,34.76731776,31.23434052
8962,,,,,,,,,177802.406,571499.586,34.76722449,31.23430402
8963,,,,,,,,,177792.266,571495.284,34.76711823,31.23426486
8964,,,,,,,,,177780.734,571479.65,34.76699784,31.23412344
8965,,,,,,,,,177785.698,571481.639,34.76704986,31.23414156
8966,,,,,,,,,177791.296,571484.497,34.7671085,31.23416753
8967,,,,,,,,,177806.378,571489.858,34.76726658,31.23421642
8968,,,,,,,,,177811.752,571491.875,34.7673229,31.2342348
8969,,,,,,,,,177817.763,571494.967,34.76738587,31.23426291
8970,,,,,,,,,177829.78,571500.945,34.76751175,31.23431725
8971,,,,,,,,,177835.144,571502.548,34.76756798,31.2343319
8972,,,,,,,,,177840.322,571505.067,34.76762223,31.2343548
8973,,,,,,,,,177859.671,571513.467,34.76782497,31.23443125
8974,,,,,,,,,177865.038,571515.379,34.76788122,31.23444869
8975,,,,,,,,,177849.201,571987.153,34.76769542,31.23870301
8976,,,,,,,,,177887.46,571998.062,34.76809656,31.23880276
8977,,,,,,,,,177888.323,571989.114,34.76810599,31.23872209
8978,,,,,,,,,177884.741,571986.846,34.76806848,31.23870151
8979,,,,,,,,,177808.518,571963.877,34.76726936,31.23849163
8980,,,,,,,,,177736.12,571997.306,34.76650804,31.23879054
8981,,,,,,,,,177718.484,571625.585,34.76633839,31.23543739
8982,,,,,,,,,177717.037,571643.242,34.76632247,31.23559659
8983,,,,,,,,,177707.674,571663.013,34.76622337,31.23577457
8984,,,,,,,,,177707.549,571657.364,34.7662223,31.23572361
8985,,,,,,,,,177708.142,571638.118,34.76622932,31.23555006
8986,,,,,,,,,177708.813,571631.595,34.76623663,31.23549125
8987,,,,,,,,,177709.686,571624.983,34.76624607,31.23543165
8988,,,,,,,,,177763.342,571620.173,34.76680946,31.23539019
8989,,,,,,,,,177743.722,571684.057,34.76660086,31.23596565
8990,,,,,,,,,177753.421,571681.208,34.76670279,31.2359403
8991,,,,,,,,,177762.972,571678.061,34.76680317,31.23591226
8992,,,,,,,,,177772.715,571675.036,34.76690556,31.23588532
8993,,,,,,,,,177791.335,571696.409,34.76710011,31.23607875
8994,,,,,,,,,179034.2583,571675.5192,34.780147,31.23593405
8995,,,,,,,,,178992.5219,571700.2134,34.77970793,31.23615532
8996,,,,,,,,,178972.5343,571707.0654,34.77949785,31.23621642
8997,,,,,,,,,178948.871,571716.8676,34.77924908,31.23630401
8998,,,,,,,,,178969.5529,572011.2855,34.77945428,31.23896006
8999,,,,,,,,,179068.6522,572161.0335,34.78048845,31.24031406
9000,,,,,,,,,178860.8699,572275.9354,34.77830277,31.24134314
9001,,,,,,,,,178901.4407,572350.1787,34.77872563,31.24201414
9002,,,,,,,,,177804.02,571722.062,34.76723219,31.23631057
9003,,,,,,,,,177800.774,571712.254,34.76719852,31.23622199
9004,,,,,,,,,177797.536,571702.853,34.76716493,31.23613709
9005,,,,,,,,,177794.415,571693.509,34.76713256,31.23605271
9006,,,,,,,,,177791.166,571683.794,34.76709886,31.23596497
9007,,,,,,,,,177746.207,571786.315,34.7666227,31.23688799
9008,,,,,,,,,177823.333,571779.443,34.76743252,31.23682877
9009,,,,,,,,,177820.279,571770.343,34.76740084,31.23674659
9010,,,,,,,,,177816.852,571760.356,34.76736529,31.23665639
9011,,,,,,,,,177814.032,571751.294,34.76733606,31.23657456
9012,,,,,,,,,177820.5,571796.114,34.76740209,31.23697902
9013,,,,,,,,,177810.763,571797.763,34.76729982,31.23699355
9014,,,,,,,,,177793.039,571806.123,34.76711344,31.23706831
9015,,,,,,,,,177789.016,571808.189,34.76707112,31.2370868
9016,,,,,,,,,177814.996,571801.566,34.76734409,31.237028
9017,,,,,,,,,177799.951,571806.74,34.76718596,31.23707412
9018,,,,,,,,,177789.458,571811.17,34.76707564,31.2371137
9019,,,,,,,,,177778.856,571815.384,34.76696418,31.23715133
9020,,,,,,,,,177769.905,571819.897,34.76687004,31.23719171
9021,,,,,,,,,177757.517,571813.274,34.76674029,31.23713154
9022,,,,,,,,,177737.492,571781.909,34.7665314,31.23684794
9023,,,,,,,,,177740.302,571789.575,34.76656058,31.23691718
9024,,,,,,,,,177743.731,571797.692,34.76659623,31.23699051
9025,,,,,,,,,177753.69,571737.542,34.76670327,31.23644838
9026,,,,,,,,,177844.705,571636.355,34.76766279,31.23553903
9027,,,,,,,,,177840.872,571635.559,34.76762259,31.23553172
9028,,,,,,,,,177838.196,571637.806,34.76759441,31.23555189
9029,,,,,,,,,177835.348,571637.808,34.76756451,31.2355518
9030,,,,,,,,,177991.593,571788.573,34.76919826,31.2369171
9031,,,,,,,,,177974.189,571787.331,34.76901563,31.23690528
9032,,,,,,,,,177983.029,571785.591,34.76910849,31.2368899
9033,,,,,,,,,177946.103,571784.702,34.76872094,31.23688057
9034,,,,,,,,,177958.902,571780.589,34.76885545,31.23684393
9035,,,,,,,,,177952.908,571779.953,34.76879256,31.23683798
9036,,,,,,,,,177969.451,571788.604,34.76896585,31.23691659
9037,,,,,,,,,177951.296,571829.248,34.7687736,31.23728251
9038,,,,,,,,,177895.309,571698.615,34.76819135,31.23610235
9039,,,,,,,,,177897.138,571711.279,34.76821003,31.23621663
9040,,,,,,,,,177901.629,571707.512,34.76825732,31.23618282
9041,,,,,,,,,177889.642,571730.905,34.76813053,31.23639337
9042,,,,,,,,,177895.979,571728.137,34.76819716,31.23636863
9043,,,,,,,,,177904.053,571726.047,34.768282,31.23635007
9044,,,,,,,,,177941.185,571845.884,34.76866678,31.23743219
9045,,,,,,,,,177943.938,571846.38,34.76869566,31.23743676
9046,,,,,,,,,177948.253,571854.405,34.76874062,31.23750929
9047,,,,,,,,,177951.252,571849.416,34.76877231,31.2374644
9048,,,,,,,,,177952.627,571846.606,34.76878685,31.23743911
9049,,,,,,,,,177917.214,571827.051,34.76841596,31.23726149
9050,,,,,,,,,177902.977,571763.065,34.76826917,31.23668389
9051,,,,,,,,,177901.602,571745.561,34.76825546,31.23652598
9052,,,,,,,,,177896.321,571765.564,34.7681992,31.2367062
9053,,,,,,,,,177856.938,571786.532,34.76778496,31.2368939
9054,,,,,,,,,177863.053,571784.824,34.76784921,31.23687872
9055,,,,,,,,,177858.968,571792.468,34.76780602,31.23694751
9056,,,,,,,,,177854.978,571800.261,34.76776381,31.23701765
9057,,,,,,,,,177853.096,571794.427,34.7677443,31.23696497
9058,,,,,,,,,177850.96,571788.486,34.76772213,31.23691131
9059,,,,,,,,,177845.111,571790.411,34.76766066,31.23692846
9060,,,,,,,,,177847.017,571796.242,34.76768042,31.23698112
9061,,,,,,,,,177849.266,571802.26,34.76770378,31.23703548
9062,,,,,,,,,177850.985,571808.036,34.76772158,31.23708763
9063,,,,,,,,,177846.354,571848.047,34.76767131,31.23744832
9064,,,,,,,,,177843.47,571838.771,34.76764142,31.23736456
9065,,,,,,,,,177841.102,571831.874,34.76761685,31.23730227
9066,,,,,,,,,177837.661,571822.146,34.76758114,31.23721441
9067,,,,,,,,,177905.076,571865.327,34.76828696,31.23760626
9068,,,,,,,,,177903.942,571870.142,34.76827486,31.23764965
9069,,,,,,,,,177813.359,571859.458,34.76732451,31.23755006
9070,,,,,,,,,177815.732,571866.016,34.76734914,31.23760929
9071,,,,,,,,,177765.902,571857.795,34.76682645,31.23753337
9072,,,,,,,,,177773.194,571867.876,34.76690257,31.23762455
9073,,,,,,,,,177782.161,571880.02,34.76699619,31.23773439
9074,,,,,,,,,177785.921,571884.479,34.76703547,31.23777474
9075,,,,,,,,,177789.686,571889.245,34.76707479,31.23781786
9076,,,,,,,,,177798.253,571899.066,34.7671643,31.23790674
9077,,,,,,,,,177803.045,571904.009,34.7672144,31.23795149
9078,,,,,,,,,177806.841,571908.307,34.76725406,31.23799039
9079,,,,,,,,,177817.042,571918.242,34.76736073,31.23808036
9080,,,,,,,,,177822.451,571923.334,34.76741729,31.23812648
9081,,,,,,,,,177827.642,571927.693,34.7674716,31.23816598
9082,,,,,,,,,177838.228,571936.527,34.76758235,31.23824603
9083,,,,,,,,,177843.003,571940.55,34.7676323,31.23828248
9084,,,,,,,,,177848.181,571944.293,34.76768649,31.23831642
9085,,,,,,,,,177858.949,571952.013,34.7677992,31.23838643
9086,,,,,,,,,177865.159,571956.34,34.7678642,31.23842568
9087,,,,,,,,,177870.961,571959.836,34.76792496,31.23845741
9088,,,,,,,,,177882.949,571967.334,34.76805048,31.23852547
9089,,,,,,,,,177888.522,571970.387,34.76810885,31.2385532
9090,,,,,,,,,177843.145,571928.919,34.76763427,31.23817759
9091,,,,,,,,,177850.617,571934.976,34.76771245,31.23823248
9092,,,,,,,,,177858.906,571941.089,34.7677992,31.23828791
9093,,,,,,,,,177867.156,571946.755,34.76788556,31.2383393
9094,,,,,,,,,177894.025,571956.261,34.7681672,31.23842599
9095,,,,,,,,,177898.467,571954.429,34.7682139,31.23840963
9096,,,,,,,,,177890.609,571951.935,34.76813152,31.23838686
9097,,,,,,,,,177900.435,571950.691,34.76823471,31.23837599
9098,,,,,,,,,177912.501,571936.693,34.76836194,31.23825017
9099,,,,,,,,,177915.799,571927.43,34.76839695,31.23816674
9100,,,,,,,,,177908.224,571926.375,34.76831748,31.23815696
9101,,,,,,,,,177809.233,571928.052,34.76727835,31.23816856
9102,,,,,,,,,177793.001,571916.525,34.76710845,31.23806402
9103,,,,,,,,,177773.477,571883.445,34.76690489,31.23776497
9104,,,,,,,,,177779.759,571891.461,34.7669705,31.23783749
9105,,,,,,,,,177786.029,571898.965,34.767036,31.2379054
9106,,,,,,,,,177792.912,571906.51,34.76710793,31.23797369
9107,,,,,,,,,177755.586,571858.085,34.76671816,31.23753562
9108,,,,,,,,,177761.265,571866.768,34.7667774,31.23761413
9109,,,,,,,,,177762.519,571878.724,34.76679007,31.237722
9110,,,,,,,,,177693.112,571929.969,34.76605941,31.2381817
9111,,,,,,,,,177692.878,571911.751,34.76605771,31.23801738
9112,,,,,,,,,177718.103,571903.655,34.76632282,31.23794527
9113,,,,,,,,,177706.776,571907.142,34.76620378,31.23797631
9114,,,,,,,,,177772.434,571983.874,34.76688977,31.2386707
9115,,,,,,,,,177712.792,571600.387,34.7662797,31.23520993
9116,,,,,,,,,177711.896,571605.979,34.76627006,31.23526033
9117,,,,,,,,,177721.502,571605.15,34.76637092,31.2352532
9118,,,,,,,,,177739.301,572176.604,34.76653397,31.24040773
9119,,,,,,,,,177739.001,572166.129,34.76653126,31.24031324
9120,,,,,,,,,177738.298,572155.774,34.76652431,31.24021983
9121,,,,,,,,,177737.624,572142.862,34.76651777,31.24010335
9122,,,,,,,,,177738.809,572132.603,34.76653064,31.24001087
9123,,,,,,,,,177738.084,572122.718,34.76652344,31.23992169
9124,,,,,,,,,177957.474,572260.932,34.76882059,31.24117605
9125,,,,,,,,,177965.474,572285.532,34.76890354,31.2413982
9126,,,,,,,,,177971.5,572285.53,34.7689668,31.2413984
9127,,,,,,,,,177749.276,572016.586,34.76664533,31.2389649
9128,,,,,,,,,177743.096,572014.714,34.76658054,31.23894779
9129,,,,,,,,,177813.47,572088.988,34.76731614,31.23962018
9130,,,,,,,,,177811.1,572082.809,34.76729152,31.23956436
9131,,,,,,,,,177789.077,572069.208,34.76706092,31.23944091
9132,,,,,,,,,177759.8,572094.044,34.76675258,31.23966386
9133,,,,,,,,,177761.71,572086.142,34.76677295,31.23959266
9134,,,,,,,,,177734.501,572089.548,34.76648721,31.23962241
9135,,,,,,,,,177735.865,572099.497,34.76650111,31.23971218
9136,,,,,,,,,177736.96,572109.398,34.7665122,31.23980152
9137,,,,,,,,,177752.838,572055.668,34.7666811,31.2393175
9138,,,,,,,,,177771.789,572049.458,34.76688028,31.23926217
9139,,,,,,,,,177762.29,572052.578,34.76678044,31.23928997
9140,,,,,,,,,177739.982,572001.427,34.76654841,31.23882785
9141,,,,,,,,,177803.667,572057.578,34.76721455,31.23933654
